tourney_name,surface,draw_size,tourney_date,seed,name,hand,ht,age,rank,rank_points,score,best_of,round,minutes,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced,result
Rotterdam,Hard,32,20160208,,Lukas Rosol,R,196,30.54346338,47,872,6-4 6-2,3,R32,74,3,1,58,38,24,9,9,5,8,L
Rotterdam,Hard,32,20160208,,Joao Sousa,R,,26.86105407,33,1146,7-6(4) 1-6 6-3,3,R32,128,4,1,102,62,41,23,14,8,10,L
Rotterdam,Hard,32,20160208,,Ernests Gulbis,R,190,27.44147844,80,681,6-4 6-4,3,R32,72,7,0,56,33,24,13,10,2,4,L
Rotterdam,Hard,32,20160208,,Thiemo De Bakker,R,193,27.38672142,90,621,7-6(9) 4-6 6-3,3,R32,152,14,0,112,74,57,17,15,10,12,L
Rotterdam,Hard,32,20160208,,Vasek Pospisil,R,193,25.62902122,41,995,7-5 6-2,3,R32,81,9,3,62,32,27,11,10,4,7,L
Rotterdam,Hard,32,20160208,,Robin Haase,R,190,28.84325804,63,762,7-6(5) 6-1,3,R32,94,0,0,64,43,25,11,9,6,10,L
Rotterdam,Hard,32,20160208,7,Benoit Paire,R,196,26.75427789,21,1686,6-3 7-6(4),3,R32,90,10,3,80,44,34,13,11,4,6,L
Rotterdam,Hard,32,20160208,,Julien Benneteau,R,185,34.13552361,692,38,6-4 6-4,3,R32,89,14,2,63,44,30,7,10,4,7,L
Rotterdam,Hard,32,20160208,,Andreas Seppi,R,190,31.96440794,36,1095,4-6 7-6(2) 6-4,3,R32,126,4,0,90,51,37,27,16,5,7,L
Rotterdam,Hard,32,20160208,,Denis Istomin,R,188,29.42094456,65,752,7-6(5) 6-4,3,R32,96,5,1,88,58,37,21,11,6,7,L
Delray Beach,Hard,32,20160215,,Rajeev Ram,R,193,31.91238877,89,622,6-4 7-6(6),3,F,85,6,3,71,46,32,14,11,1,4,L
Delray Beach,Hard,32,20160215,,Juan Martin Del Potro,R,198,27.39493498,1042,10,7-5 7-5,3,SF,80,5,1,61,43,34,10,12,1,3,L
Delray Beach,Hard,32,20160215,4,Grigor Dimitrov,R,188,24.75290897,28,1330,6-4 6-3,3,SF,72,6,0,61,45,30,7,10,5,8,L
Delray Beach,Hard,32,20160215,,Tim Smyczek,R,175,28.12867899,129,478,6-7(1) 7-6(4) 6-4,3,QF,149,6,1,126,78,52,29,17,4,7,L
Delray Beach,Hard,32,20160215,5,Jeremy Chardy,R,188,29.00752909,30,1255,6-2 6-3,3,QF,80,3,4,53,31,19,8,8,10,14,L
Delray Beach,Hard,32,20160215,8,Adrian Mannarino,L,183,27.63039014,49,845,6-4 7-5,3,QF,79,2,1,58,32,21,15,11,2,5,L
Delray Beach,Hard,32,20160215,,Benjamin Becker,R,178,34.66666667,104,558,3-6 6-4 6-3,3,QF,125,1,2,98,55,34,24,14,10,14,L
Delray Beach,Hard,32,20160215,,Austin Krajicek,L,,25.66735113,103,559,6-4 6-3,3,R16,68,4,2,54,38,22,7,9,5,9,L
Delray Beach,Hard,32,20160215,7,Donald Young,L,183,26.56536619,58,802,1-6 7-6(2) 6-2,3,R16,113,4,4,88,48,35,20,14,2,5,L
Delray Beach,Hard,32,20160215,,John Patrick Smith,L,,26.19849418,135,449,6-4 6-4,3,R16,77,1,0,49,37,19,6,10,2,7,L
Delray Beach,Hard,32,20160215,,Noah Rubin,R,,19.9835729,245,220,6-4 6-2,3,R16,70,1,5,63,36,19,12,9,4,9,L
Delray Beach,Hard,32,20160215,,Tatsuma Ito,R,180,27.74537988,120,489,7-6(6) 6-7(4) 6-3,3,R16,165,3,9,124,68,41,31,17,11,17,L
Delray Beach,Hard,32,20160215,,Damir Dzumhur,R,172,23.73990418,88,628,4-6 6-4 6-3,3,R16,117,2,2,84,50,32,16,14,6,12,L
Delray Beach,Hard,32,20160215,6,Steve Johnson,R,188,26.14373717,31,1240,5-7 7-6(1) 6-3,3,R16,132,13,4,91,52,38,17,16,1,5,L
Delray Beach,Hard,32,20160215,,Illya Marchenko,R,185,28.43805613,86,645,6-2 5-7 6-4,3,R16,152,10,8,92,51,39,18,15,6,10,L
Delray Beach,Hard,32,20160215,1,Kevin Anderson,R,203,29.7467488,14,2200,7-6(3) 0-0 RET,3,R32,60,4,6,40,17,14,10,6,2,4,L
Delray Beach,Hard,32,20160215,,Thiemo De Bakker,R,193,27.40588638,95,597,4-6 6-3 6-4,3,R32,106,7,2,80,47,34,15,14,3,7,L
Delray Beach,Hard,32,20160215,,Taylor Harry Fritz,R,,18.29979466,102,564,6-3 6-3,3,R32,73,2,3,65,37,26,10,9,3,6,L
Delray Beach,Hard,32,20160215,,Mikhail Kukushkin,R,183,28.13963039,85,647,7-6(3) 3-0 RET,3,R32,78,2,1,70,26,12,20,8,13,18,L
Delray Beach,Hard,32,20160215,3,Ivo Karlovic,R,208,36.96372348,26,1450,6-3 3-6 6-2,3,R32,93,21,11,88,41,29,25,13,4,7,L
Delray Beach,Hard,32,20160215,,Denis Kudla,R,180,23.49623546,65,760,6-1 6-4,3,R32,60,2,3,41,25,17,9,8,3,6,L
Delray Beach,Hard,32,20160215,,Samuel Groth,R,,28.32580424,76,691,6-4 4-6 7-6(6),3,R32,136,25,9,106,62,50,23,16,4,5,L
Delray Beach,Hard,32,20160215,,Matthew Ebden,R,188,28.22176591,105,542,6-2 6-1,3,R32,47,0,3,46,21,11,11,7,3,7,L
Delray Beach,Hard,32,20160215,,Malek Jaziri,R,185,32.07118412,123,486,1-6 6-3 6-1,3,R32,91,6,4,65,33,24,14,12,1,5,L
Delray Beach,Hard,32,20160215,,Dennis Novikov,R,,22.275154,148,394,6-2 6-4,3,R32,61,3,3,48,20,15,13,9,0,3,L
Delray Beach,Hard,32,20160215,,Ricardas Berankis,R,175,25.65366188,79,671,6-4 6-2,3,R32,66,1,1,57,24,15,13,9,2,7,L
Delray Beach,Hard,32,20160215,,Dudi Sela,R,175,30.86652977,92,613,6-4 6-2,3,R32,68,0,2,57,26,16,19,9,4,7,L
Delray Beach,Hard,32,20160215,,John Millman,R,183,26.67214237,63,766,6-3 5-7 7-6(8),3,R32,150,5,3,123,69,47,36,16,7,8,L
Delray Beach,Hard,32,20160215,,Radu Albot,R,,26.26146475,127,484,6-4 6-1,3,R32,71,0,3,61,34,15,11,9,2,8,L
Delray Beach,Hard,32,20160215,,Marcel Granollers,R,190,29.84531143,96,591,6-3 6-4,3,R32,86,5,1,63,39,28,9,9,2,4,L
Delray Beach,Hard,32,20160215,2,Bernard Tomic,R,193,23.31827515,20,1720,7-6(3) 6-1,3,R32,62,5,0,50,33,23,11,9,0,2,L
Marseille,Hard,32,20160215,4,Marin Cilic,R,198,27.38124572,12,2495,6-2 7-6(3),3,F,85,8,2,81,48,36,13,10,9,11,L
Marseille,Hard,32,20160215,8,Benoit Paire,R,196,26.77344285,22,1616,6-2 6-7(3) 6-3,3,SF,118,13,7,104,44,32,30,14,8,12,L
Marseille,Hard,32,20160215,2,Tomas Berdych,R,196,30.41204654,8,3990,6-4 6-2,3,SF,69,6,0,62,41,27,6,9,1,4,L
Marseille,Hard,32,20160215,1,Stanislas Wawrinka,R,183,30.88569473,4,5870,6-4 1-6 7-5,3,QF,111,9,2,79,44,36,19,15,4,7,L
Marseille,Hard,32,20160215,,Andrey Kuznetsov,R,185,24.98015058,54,828,6-3 6-4,3,QF,65,6,2,57,34,27,9,9,7,9,L
Marseille,Hard,32,20160215,3,Richard Gasquet,R,185,29.66187543,10,2760,6-0 6-4,3,QF,59,2,1,55,35,20,8,8,3,7,L
Marseille,Hard,32,20160215,6,David Goffin,R,163,25.19096509,17,1970,6-3 6-4,3,QF,76,7,3,69,41,26,12,9,7,10,L
Marseille,Hard,32,20160215,,Sergiy Stakhovsky,R,193,30.10814511,81,663,6-4 4-6 7-6(8),3,R16,117,3,1,92,49,40,25,16,1,3,L
Marseille,Hard,32,20160215,,Vincent Millot,L,173,30.04243669,196,274,6-3 1-6 6-3,3,R16,95,3,2,78,45,33,17,12,7,9,L
Marseille,Hard,32,20160215,,Robin Haase,R,190,28.862423,64,762,4-6 6-3 7-5,3,R16,122,5,2,95,59,41,14,15,12,16,L
Marseille,Hard,32,20160215,,Quentin Halys,R,,19.3045859,171,319,6-0 6-4,3,R16,56,7,3,50,30,20,6,8,6,10,L
Marseille,Hard,32,20160215,,Teymuraz Gabashvili,R,188,30.73237509,44,918,6-4 6-4,3,R16,71,7,0,53,33,22,13,10,0,2,L
Marseille,Hard,32,20160215,,Ernests Gulbis,R,190,27.46064339,75,701,7-6(5) 6-3,3,R16,106,14,2,86,47,34,18,11,5,8,L
Marseille,Hard,32,20160215,,Mischa Zverev,L,190,28.48459959,175,314,6-1 2-0 RET,3,R16,37,0,1,31,21,9,3,5,3,7,L
Marseille,Hard,32,20160215,,Alexander Zverev,R,,18.82272416,56,813,6-3 3-6 7-5,3,R16,127,9,5,81,56,41,12,15,4,8,L
Marseille,Hard,32,20160215,,Feliciano Lopez,L,188,34.40383299,25,1495,6-3 2-6 7-6(5),3,R32,113,14,7,89,46,37,20,14,3,6,L
Marseille,Hard,32,20160215,,Nicolas Mahut,R,190,34.06707734,40,992,6-7(1) 6-2 6-3,3,R32,131,6,5,84,44,35,18,14,6,10,L
Marseille,Hard,32,20160215,,Simone Bolelli,R,183,30.35455168,68,740,6-4 7-5,3,R32,90,3,1,91,62,35,16,11,12,16,L
Marseille,Hard,32,20160215,,Joao Sousa,R,,26.88021903,34,1146,6-4 6-0,3,R32,63,4,4,62,28,19,12,8,6,10,L
Marseille,Hard,32,20160215,,Lucas Pouille,R,,21.97672827,91,619,7-6(1) 6-4,3,R32,91,9,4,71,33,25,18,11,2,4,L
Marseille,Hard,32,20160215,,David Guez,R,185,33.18822724,193,281,6-7(5) 6-2 6-3,3,R32,127,1,4,92,53,31,20,14,5,10,L
Marseille,Hard,32,20160215,5,Gilles Simon,R,183,31.13483915,15,2100,3-6 6-3 7-6(7),3,R32,149,5,3,105,54,40,27,15,11,14,L
Marseille,Hard,32,20160215,,Vasek Pospisil,R,193,25.64818617,42,970,6-4 6-4,3,R32,70,12,1,68,43,35,8,10,2,4,L
Marseille,Hard,32,20160215,,Kenny De Schepper,L,203,28.71731691,152,388,6-4 6-7(6) 7-6(2),3,R32,133,5,2,109,76,54,19,17,2,4,L
Marseille,Hard,32,20160215,,Hyeon Chung,R,,19.74264203,69,735,6-3 6-1,3,R32,61,0,2,60,39,20,12,8,4,8,L
Marseille,Hard,32,20160215,,Ramkumar Ramanathan,R,,21.27036277,212,247,6-2 7-5,3,R32,86,3,5,93,52,32,19,10,9,13,L
Marseille,Hard,32,20160215,,Julien Benneteau,R,185,34.15468857,693,38,7-6(4) 7-5,3,R32,107,8,3,82,54,34,17,12,4,6,L
Rio de Janeiro,Clay,32,20160215,,Guido Pella,L,,25.74948665,71,726,6-4 6-7(5) 6-4,3,F,136,4,0,91,65,48,14,16,1,3,L
Rio de Janeiro,Clay,32,20160215,1,Rafael Nadal,L,185,29.70294319,5,4880,6-7(6) 7-6(3) 6-4,3,SF,148,3,2,130,82,52,27,17,7,10,L
Rio de Janeiro,Clay,32,20160215,5,Dominic Thiem,R,,22.45037645,19,1930,6-1 6-4,3,SF,73,3,3,67,45,25,10,9,7,11,L
Rio de Janeiro,Clay,32,20160215,,Alexandr Dolgopolov,R,180,27.27173169,33,1195,W/O,3,QF,,,,,,,,,,,L
Rio de Janeiro,Clay,32,20160215,,Federico Delbonis,L,190,25.36344969,46,895,6-4 7-6(4),3,QF,104,3,1,75,44,32,15,11,5,8,L
Rio de Janeiro,Clay,32,20160215,,Daniel Gimeno Traver,R,185,30.52429843,118,492,5-7 6-1 7-5,3,QF,153,7,9,102,50,34,23,15,4,9,L
Rio de Janeiro,Clay,32,20160215,2,David Ferrer,R,175,33.87268994,6,4325,6-3 6-2,3,QF,73,2,1,52,31,18,9,8,5,9,L
Rio de Janeiro,Clay,32,20160215,,Nicolas Almagro,R,183,30.48596851,53,834,6-3 7-5,3,R16,100,3,2,52,27,16,12,10,1,5,L
Rio de Janeiro,Clay,32,20160215,,Inigo Cervantes Huegun,R,,26.20944559,73,717,3-6 6-0 6-3,3,R16,83,4,5,69,37,27,12,12,4,8,L
Rio de Janeiro,Clay,32,20160215,,Thiago Monteiro,L,,21.71115674,338,136,7-6(5) 6-3,3,R16,97,3,1,79,52,37,12,11,4,6,L
Rio de Janeiro,Clay,32,20160215,,Paolo Lorenzi,R,183,34.16837782,50,843,6-3 6-0,3,R16,60,0,2,47,25,13,7,8,4,9,L
Rio de Janeiro,Clay,32,20160215,7,Fabio Fognini,R,178,28.73100616,24,1515,4-6 3-1 RET,3,R16,57,2,3,43,24,15,7,7,1,4,L
Rio de Janeiro,Clay,32,20160215,,Santiago Giraldo,R,188,28.21902806,83,653,6-4 6-0,3,R16,80,1,2,49,15,8,15,8,1,6,L
Rio de Janeiro,Clay,32,20160215,,Diego Sebastian Schwartzman,R,,23.49897331,90,621,7-5 7-5,3,R16,102,1,3,74,40,24,15,12,3,9,L
Rio de Janeiro,Clay,32,20160215,,Albert Ramos,L,188,28.07939767,47,878,4-6 6-1 6-4,3,R16,137,2,5,82,46,33,14,13,4,9,L
Rio de Janeiro,Clay,32,20160215,,Pablo Carreno Busta,R,,24.59685147,66,759,6-1 6-4,3,R32,80,0,3,45,26,13,7,8,2,7,L
Rio de Janeiro,Clay,32,20160215,,Daniel Munoz De La Nava,L,,34.04517454,72,720,6-1 3-6 6-4,3,R32,133,1,8,81,47,29,18,13,10,15,L
Rio de Janeiro,Clay,32,20160215,,Taro Daniel,R,,23.04996578,94,611,3-6 7-5 6-2,3,R32,138,0,6,87,52,32,14,15,5,12,L
Rio de Janeiro,Clay,32,20160215,8,Thomaz Bellucci,L,188,28.12867899,32,1200,6-7(3) 7-5 6-2,3,R32,147,4,8,119,67,39,24,16,8,15,L
Rio de Janeiro,Clay,32,20160215,3,Jo Wilfried Tsonga,R,188,30.83093771,9,2950,6-3 3-6 6-4,3,R32,125,9,9,89,49,34,21,14,8,11,L
Rio de Janeiro,Clay,32,20160215,,Facundo Bagnis,L,,25.96577687,101,575,6-2 6-0,3,R32,57,2,4,53,28,16,8,7,6,11,L
Rio de Janeiro,Clay,32,20160215,,Marco Cecchinato,R,,23.37577002,93,613,6-4 3-6 6-1,3,R32,120,3,3,81,50,38,13,13,4,7,L
Rio de Janeiro,Clay,32,20160215,6,Jack Sock,R,185,23.39219713,23,1570,7-5 6-1,3,R32,77,2,0,55,36,19,9,9,1,5,L
Rio de Janeiro,Clay,32,20160215,,Aljaz Bedene,R,181,26.57905544,51,842,7-5 6-3,3,R32,94,5,3,68,31,22,15,10,4,8,L
Rio de Janeiro,Clay,32,20160215,,Juan Monaco,R,185,31.88227242,55,820,5-2 RET,3,R32,40,0,1,32,26,9,3,4,4,8,L
Rio de Janeiro,Clay,32,20160215,,Gastao Elias,R,178,25.22655715,141,417,6-4 7-6(5),3,R32,111,5,2,69,36,25,20,11,2,4,L
Rio de Janeiro,Clay,32,20160215,4,John Isner,R,206,30.80629706,11,2585,7-6(5) 5-7 7-6(8),3,R32,181,31,6,131,78,65,24,18,4,4,L
Rio de Janeiro,Clay,32,20160215,,Pablo Andujar,R,180,30.06160164,62,770,6-3 6-4,3,R32,95,2,1,59,42,28,7,9,1,4,L
Rio de Janeiro,Clay,32,20160215,,Joao Souza,R,193,27.72073922,168,336,6-3 6-2,3,R32,74,0,3,54,25,15,12,8,4,8,L
Rio de Janeiro,Clay,32,20160215,,Dusan Lajovic,R,180,25.62902122,77,688,3-4 RET,3,R32,36,0,0,16,13,9,3,3,0,0,L
Rio de Janeiro,Clay,32,20160215,,Nicolas Jarry,R,,20.34770705,493,74,6-3 7-6(3),3,R32,103,4,1,71,50,29,9,10,6,10,L
Acapulco,Hard,32,20160222,5,Bernard Tomic,R,193,23.33744011,21,1675,7-6(6) 4-6 6-3,3,F,115,8,4,101,65,47,16,15,5,8,L
Acapulco,Hard,32,20160222,,Alexandr Dolgopolov,R,180,27.29089665,32,1240,1-6 6-4 6-3,3,SF,105,12,4,94,48,38,16,13,10,14,L
Acapulco,Hard,32,20160222,,Sam Querrey,R,198,28.37782341,43,1015,6-2 6-2,3,SF,57,1,1,53,27,16,13,8,2,6,L
Acapulco,Hard,32,20160222,,Robin Haase,R,190,28.88158795,62,762,6-3 6-3,3,QF,64,1,1,65,37,24,12,9,8,12,L
Acapulco,Hard,32,20160222,,Illya Marchenko,R,185,28.45722108,85,645,7-5 7-5,3,QF,89,5,2,65,38,27,11,12,1,6,L
Acapulco,Hard,32,20160222,7,Grigor Dimitrov,R,188,24.77207392,26,1375,7-5 6-2,3,QF,96,2,2,81,56,30,14,10,6,10,L
Acapulco,Hard,32,20160222,,Taylor Harry Fritz,R,,18.31895962,102,564,2-6 6-4 6-4,3,QF,88,8,4,75,43,34,18,14,1,3,L
Acapulco,Hard,32,20160222,1,David Ferrer,R,175,33.89185489,8,3915,6-4 6-4,3,R16,91,2,3,68,43,26,13,10,7,10,L
Acapulco,Hard,32,20160222,,Aljaz Bedene,R,181,26.5982204,54,842,6-4 6-7(3) 6-4,3,R16,142,10,2,90,48,37,23,16,4,8,L
Acapulco,Hard,32,20160222,,Ryan Harrison,R,183,23.79466119,127,471,7-6(3) 4-6 7-6(5),3,R16,176,6,5,111,51,37,35,17,5,8,L
Acapulco,Hard,32,20160222,,Adrian Mannarino,L,183,27.6495551,58,800,6-4 6-4,3,R16,71,5,4,58,30,21,14,10,5,8,L
Acapulco,Hard,32,20160222,,Donald Young,L,183,26.58453114,79,672,6-3 6-4,3,R16,85,1,4,65,36,27,11,9,2,5,L
Acapulco,Hard,32,20160222,,Dmitry Tursunov,R,185,33.19644079,1045,10,6-7(5) 6-3 6-4,3,R16,119,2,3,88,57,43,17,15,2,5,L
Acapulco,Hard,32,20160222,,Victor Estrella,R,173,35.55646817,74,705,6-1 6-3,3,R16,60,3,3,53,30,12,10,8,7,12,L
Acapulco,Hard,32,20160222,2,Kei Nishikori,R,178,26.14921287,6,4235,6-4 6-3,3,R16,72,4,3,63,28,21,17,9,7,10,L
Acapulco,Hard,32,20160222,,John Millman,R,183,26.69130732,61,766,6-4 6-2,3,R32,82,0,2,58,30,14,14,9,5,10,L
Acapulco,Hard,32,20160222,,Steve Johnson,R,188,26.16290212,34,1215,7-5 7-6(4),3,R32,83,16,3,71,43,33,16,12,0,1,L
Acapulco,Hard,32,20160222,,Luis Patino,R,,22.37919233,809,25,6-1 6-2,3,R32,59,2,1,62,35,15,11,8,7,13,L
Acapulco,Hard,32,20160222,6,Ivo Karlovic,R,208,36.98288843,31,1245,6-4 1-2 RET,3,R32,48,6,3,44,22,16,12,7,2,3,L
Acapulco,Hard,32,20160222,3,Marin Cilic,R,198,27.40041068,12,2555,6-3 3-6 6-2,3,R32,105,5,4,75,44,34,10,13,1,5,L
Acapulco,Hard,32,20160222,,Tommy Paul,R,,18.76796715,247,214,6-2 7-6(4),3,R32,87,3,1,71,45,29,11,10,1,4,L
Acapulco,Hard,32,20160222,,Tigre Hank,U,,24.39698836,446,92,6-1 6-2,3,R32,67,1,1,48,31,15,7,7,5,9,L
Acapulco,Hard,32,20160222,,Rajeev Ram,R,193,31.93155373,60,772,7-5 6-3,3,R32,80,7,4,61,39,31,7,10,4,6,L
Acapulco,Hard,32,20160222,,Denis Kudla,R,180,23.51540041,64,749,7-5 6-1,3,R32,88,1,3,63,40,23,11,9,8,12,L
Acapulco,Hard,32,20160222,,Gilles Muller,L,193,32.79123888,46,970,6-3 6-3,3,R32,64,10,6,53,28,21,10,9,5,8,L
Acapulco,Hard,32,20160222,,Samuel Groth,R,,28.3449692,75,691,6-4 3-6 7-5,3,R32,119,24,12,104,61,46,17,16,10,14,L
Acapulco,Hard,32,20160222,,Damir Dzumhur,R,172,23.75906913,95,588,7-6(3) 6-3,3,R32,97,3,2,103,68,36,17,11,11,16,L
Acapulco,Hard,32,20160222,8,Jeremy Chardy,R,188,29.02669405,30,1255,6-4 3-6 6-3,3,R32,102,12,4,94,58,42,17,14,10,12,L
Acapulco,Hard,32,20160222,,Lucas Gomez,U,,20.5338809,543,62,6-4 6-2,3,R32,74,0,4,48,30,19,5,9,2,6,L
Acapulco,Hard,32,20160222,,Dudi Sela,R,175,30.88569473,90,613,6-2 6-0,3,R32,51,1,3,53,26,12,11,7,7,12,L
Acapulco,Hard,32,20160222,,Thiemo De Bakker,R,193,27.42505133,105,539,6-0 6-3,3,R32,59,8,2,53,32,16,5,8,6,12,L
Dubai,Hard,32,20160222,,Marcos Baghdatis,R,183,30.68309377,57,805,6-4 7-6(13),3,F,114,4,7,78,36,27,25,11,4,6,L
Dubai,Hard,32,20160222,6,Feliciano Lopez,L,188,34.42299795,24,1495,3-6 7-6(1) 6-1,3,SF,121,8,4,89,45,35,18,15,4,9,L
Dubai,Hard,32,20160222,,Nick Kyrgios,R,,20.82409309,33,1240,6-4 3-0 RET,3,SF,44,5,5,38,25,11,3,7,3,8,L
Dubai,Hard,32,20160222,1,Novak Djokovic,R,188,28.75564682,1,16790,6-3 0-0 RET,3,QF,33,1,1,29,16,11,6,5,4,6,L
Dubai,Hard,32,20160222,4,Roberto Bautista Agut,R,,27.85763176,18,1935,7-5 6-0,3,QF,96,0,4,50,35,21,4,9,3,8,L
Dubai,Hard,32,20160222,3,Tomas Berdych,R,196,30.4312115,7,3990,6-4 6-4,3,QF,86,4,4,67,35,29,13,10,5,7,L
Dubai,Hard,32,20160222,8,Philipp Kohlschreiber,R,178,32.35318275,28,1285,7-5 6-1,3,QF,74,1,3,53,30,19,7,9,3,8,L
Dubai,Hard,32,20160222,,Malek Jaziri,R,185,32.09034908,121,486,6-1 6-2,3,R16,65,2,4,62,30,17,12,7,12,16,L
Dubai,Hard,32,20160222,,Lukas Rosol,R,196,30.58179329,51,872,6-3 7-6(7),3,R16,92,7,9,83,43,32,18,10,7,9,L
Dubai,Hard,32,20160222,,Hyeon Chung,R,,19.76180698,66,735,6-0 6-1,3,R16,54,0,2,37,19,10,3,6,2,7,L
Dubai,Hard,32,20160222,,Vasek Pospisil,R,193,25.66735113,45,970,6-4 6-2,3,R16,66,2,2,45,25,17,11,9,2,5,L
Dubai,Hard,32,20160222,,Mikhail Kukushkin,R,183,28.15879535,84,647,6-3 6-2,3,R16,63,2,2,52,24,18,11,8,1,4,L
Dubai,Hard,32,20160222,,Thomas Fabbiano,R,,26.74332649,144,415,6-2 6-2,3,R16,74,1,3,58,35,20,6,8,5,10,L
Dubai,Hard,32,20160222,,Borna Coric,R,,19.27173169,38,1066,6-2 7-6(5),3,R16,91,4,1,61,34,22,18,10,3,5,L
Dubai,Hard,32,20160222,,Franco Skugor,R,193,28.42436687,188,282,7-5 6-1,3,R16,83,4,5,67,36,27,12,9,4,7,L
Dubai,Hard,32,20160222,,Tommy Robredo,R,180,33.81245722,41,1035,6-1 6-2,3,R32,65,2,3,68,38,21,13,7,9,13,L
Dubai,Hard,32,20160222,,Mikhail Youzhny,R,183,33.66187543,78,680,6-4 6-1,3,R32,90,2,7,73,39,23,13,9,8,13,L
Dubai,Hard,32,20160222,,Yuki Bhambri,R,183,23.63586585,107,525,2-6 7-6(2) 6-0,3,R32,111,3,5,89,59,34,13,13,6,11,L
Dubai,Hard,32,20160222,,Guillermo Garcia Lopez,R,188,32.72005476,37,1135,6-1 4-6 6-4,3,R32,114,3,4,87,58,41,12,13,6,10,L
Dubai,Hard,32,20160222,,Simone Bolelli,R,183,30.37371663,73,715,6-2 6-4,3,R32,85,3,3,78,51,35,9,9,6,9,L
Dubai,Hard,32,20160222,,Andreas Seppi,R,190,32.00273785,39,1050,6-3 6-4,3,R32,77,3,2,54,23,16,17,9,3,5,L
Dubai,Hard,32,20160222,,Lucas Pouille,R,,21.99589322,88,619,6-3 5-7 6-4,3,R32,107,3,4,85,49,35,22,15,7,10,L
Dubai,Hard,32,20160222,5,Viktor Troicki,R,193,30.03148528,22,1625,7-6(2) 6-2,3,R32,90,3,2,66,27,21,20,10,3,6,L
Dubai,Hard,32,20160222,7,Martin Klizan,L,190,26.61738535,25,1420,3-6 6-3 6-2,3,R32,91,7,11,72,31,25,14,13,1,7,L
Dubai,Hard,32,20160222,,Denis Istomin,R,188,29.45927447,63,752,7-5 7-6(3),3,R32,102,5,3,78,49,34,14,12,2,5,L
Dubai,Hard,32,20160222,,Leonardo Mayer,R,188,28.77481177,40,1045,6-3 6-4,3,R32,79,6,8,57,29,23,13,9,5,7,L
Dubai,Hard,32,20160222,,Joao Sousa,R,,26.89938398,36,1146,6-1 6-4,3,R32,70,2,5,54,23,16,13,8,1,5,L
Dubai,Hard,32,20160222,,Marsel Ilhan,R,190,28.7008898,110,516,6-1 7-5,3,R32,87,2,3,67,32,22,15,9,11,15,L
Dubai,Hard,32,20160222,,Jiri Vesely,L,,22.6201232,55,840,6-4 6-4,3,R32,89,5,3,69,41,28,12,10,6,9,L
Dubai,Hard,32,20160222,,Teymuraz Gabashvili,R,188,30.75154004,47,918,6-2 6-3,3,R32,82,1,5,47,17,11,13,8,3,7,L
Dubai,Hard,32,20160222,,Sergiy Stakhovsky,R,193,30.12731006,92,593,5-7 6-3 7-5,3,R32,120,7,4,88,46,35,22,16,3,7,L
Sao Paulo,Clay,32,20160222,,Pablo Carreno Busta,R,,24.61601643,67,734,7-6(4) 6-3,3,F,85,1,1,70,42,29,15,11,2,5,L
Sao Paulo,Clay,32,20160222,,Dusan Lajovic,R,180,25.64818617,76,688,6-3 6-4,3,SF,69,1,2,47,29,20,6,9,0,3,L
Sao Paulo,Clay,32,20160222,,Inigo Cervantes Huegun,R,,26.22861054,65,747,6-1 6-1,3,SF,52,3,2,45,23,12,8,7,5,10,L
Sao Paulo,Clay,32,20160222,,Gastao Elias,R,178,25.24572211,140,430,6-3 4-6 6-0,3,QF,98,4,3,64,30,20,16,12,3,8,L
Sao Paulo,Clay,32,20160222,,Thiago Monteiro,L,,21.7303217,278,181,4-6 6-3 6-3,3,QF,122,2,2,90,64,44,8,14,6,10,L
Sao Paulo,Clay,32,20160222,4,Federico Delbonis,L,190,25.38261465,49,895,7-6(6) 2-6 6-4,3,QF,147,7,1,96,51,37,26,15,3,5,L
Sao Paulo,Clay,32,20160222,,Roberto Carballes Baena,R,,22.91854894,122,485,6-0 6-3,3,QF,51,2,2,41,28,15,5,7,0,4,L
Sao Paulo,Clay,32,20160222,1,Benoit Paire,R,196,26.7926078,20,1686,6-0 4-6 6-3,3,R16,99,4,3,106,49,34,23,12,13,18,L
Sao Paulo,Clay,32,20160222,,Santiago Giraldo,R,188,28.23819302,77,682,6-4 6-3,3,R16,80,3,3,57,37,25,10,9,2,4,L
Sao Paulo,Clay,32,20160222,,Facundo Bagnis,L,,25.98494182,96,587,6-3 7-5,3,R16,74,3,7,74,36,26,10,11,8,13,L
Sao Paulo,Clay,32,20160222,,Daniel Munoz De La Nava,L,,34.06433949,72,720,4-6 6-3 6-2,3,R16,109,4,3,68,36,28,18,13,1,4,L
Sao Paulo,Clay,32,20160222,,Blaz Rola,L,,25.38261465,160,368,7-6(4) 7-6(1),3,R16,120,2,4,84,45,34,21,12,8,11,L
Sao Paulo,Clay,32,20160222,,Diego Sebastian Schwartzman,R,,23.51813826,83,649,3-6 6-4 6-2,3,R16,119,2,3,90,52,36,16,13,8,12,L
Sao Paulo,Clay,32,20160222,,Daniel Gimeno Traver,R,185,30.54346338,99,582,6-2 3-6 6-3,3,R16,,5,9,102,54,38,22,13,6,9,L
Sao Paulo,Clay,32,20160222,2,Thomaz Bellucci,L,188,28.14784394,35,1200,2-6 6-4 6-3,3,R16,122,4,9,85,39,25,27,13,3,6,L
